,title,studio,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
5071,,,,,40.0,"Oct 18, 2002",Auto Focus,7000000.0,2062066.0,2703821.0,0.29458085714285714,,0.38626014285714283
5072,,,,,41.0,"Oct 21, 2011",The Mighty Macs,7000000.0,1891936.0,1891936.0,0.2702765714285714,,0.2702765714285714
5073,,,,,44.0,"Feb 2, 2007",Factory Girl,7000000.0,1661464.0,1661464.0,0.237352,,0.237352
5074,,,,,45.0,"Nov 15, 2013",The Christmas Candle,7000000.0,1632000.0,1933829.0,0.23314285714285715,,0.2762612857142857
5075,,,,,46.0,"Sep 25, 2009",I Hope They Serve Beer in Hell,7000000.0,1429299.0,1429453.0,0.20418557142857144,,0.20420757142857143
5076,,,,,47.0,"Apr 8, 1983",Losin' It,7000000.0,1246141.0,1246141.0,0.17802014285714285,,0.17802014285714285
5077,,,,,49.0,"Aug 5, 1977",March or Die,7000000.0,1000000.0,1000000.0,0.14285714285714285,,0.14285714285714285
5078,,,,,50.0,"Jul 12, 1996",Les Visiteurs,7000000.0,659000.0,98754000.0,0.09414285714285714,,14.107714285714286
5079,,,,,51.0,"Oct 2, 2015",Freeheld,7000000.0,546201.0,1732228.0,0.07802871428571428,,0.24746114285714285
5080,,,,,52.0,"Apr 2, 2014",Dom Hemingway,7000000.0,523511.0,1857458.0,0.07478728571428571,,0.26535114285714284
5081,,,,,54.0,"May 13, 2011",Hesher,7000000.0,382946.0,382946.0,0.05470657142857143,,0.05470657142857143
5082,,,,,55.0,"Mar 13, 1998",Chairman of the Board,7000000.0,306715.0,306715.0,0.04381642857142857,,0.04381642857142857
5083,,,,,56.0,"Feb 14, 2003",Gerry,7000000.0,254683.0,719699.0,0.036383285714285715,,0.10281414285714285
5084,,,,,57.0,"May 12, 2006",Wah-Wah,7000000.0,234750.0,463039.0,0.03353571428571429,,0.06614842857142857
5085,,,,,58.0,"Jun 13, 2003",The Heart of Me,7000000.0,196067.0,196067.0,0.02800957142857143,,0.02800957142857143
5086,,,,,60.0,"Jan 30, 2015",Trudno byt bogom,7000000.0,31443.0,41038.0,0.004491857142857143,,0.005862571428571429
5087,,,,,61.0,"Jan 21, 2000",The Boondock Saints,7000000.0,30471.0,411874.0,0.004353,,0.058839142857142854
5088,,,,,62.0,"Jan 28, 2014",Snezhnaya koroleva,7000000.0,0.0,15193977.0,0.0,,2.170568142857143
5089,,,,,63.0,"Dec 6, 2016",Oddball,7000000.0,0.0,10237229.0,0.0,,1.4624612857142858
5090,,,,,64.0,"Aug 18, 2015",Z Storm,7000000.0,0.0,2053330.0,0.0,,0.2933328571428571
5091,,,,,65.0,"Dec 31, 2015",Geroy,7000000.0,0.0,1545121.0,0.0,,0.22073157142857142
5092,,,,,66.0,"Jul 23, 2013",Twixt,7000000.0,0.0,1268346.0,0.0,,0.18119228571428572
5093,,,,,67.0,"Nov 20, 2015",Criminal Activities,7000000.0,0.0,386744.0,0.0,,0.05524914285714286
5094,,,,,72.0,"Jun 28, 1985",Pale Rider,6900000.0,41410568.0,41410568.0,6.001531594202898,,6.001531594202898
5095,,,,,73.0,"Sep 21, 2012",House at the End of the Street,6900000.0,31611916.0,44103982.0,4.581437101449275,,6.391881449275362
5096,,,,,74.0,"Sep 24, 1993",Dazed and Confused,6900000.0,7950889.0,7950889.0,1.1523027536231885,,1.1523027536231885
5097,,,,,75.0,"Jan 31, 2017",Two Lovers and a Bear,6840000.0,0.0,22273.0,0.0,,0.0032562865497076025
5098,,,,,76.0,"Sep 17, 2010",Incendies,6800000.0,6857096.0,16038343.0,1.0083964705882353,,2.3585798529411766
5099,,,,,77.0,"Aug 11, 2000",AimÃ©e & Jaguar,6800000.0,927107.0,927107.0,0.13633926470588234,,0.13633926470588234
5100,,,,,78.0,"Aug 5, 2005",The Chumscrubber,6800000.0,49526.0,49526.0,0.007283235294117647,,0.007283235294117647
5101,,,,,79.0,"Apr 9, 2004",Shade,6800000.0,25032.0,9533964.0,0.0036811764705882355,,1.4020535294117646
5102,,,,,80.0,"Sep 10, 2010",Bran Nue Dae,6750000.0,113568.0,6812530.0,0.01682488888888889,,1.0092637037037038
5103,,,,,81.0,"Sep 3, 2004","Remember Me, My Love",6700000.0,223878.0,223878.0,0.03341462686567164,,0.03341462686567164
5104,,,,,82.0,"May 21, 2010",Perrierâs Bounty,6600000.0,828.0,828.0,0.00012545454545454546,,0.00012545454545454546
5105,,,,,83.0,"Sep 19, 2008",Tropa de Elite,6537890.0,8744.0,14319195.0,0.0013374345545734173,,2.190185977433086
5106,,,,,85.0,"Feb 1, 2008",Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,6500000.0,65281781.0,70712099.0,10.043350923076924,,10.878784461538462
5107,,,,,86.0,"Jul 12, 1991",Boyz n the Hood,6500000.0,56190094.0,56215095.0,8.644629846153846,,8.648476153846154
5108,,,,,87.0,"Jul 24, 1987",La Bamba,6500000.0,54215416.0,54215416.0,8.340833230769231,,8.340833230769231
5109,,,,,88.0,"May 22, 1981",The Four Seasons,6500000.0,42488161.0,42488161.0,6.536640153846154,,6.536640153846154
5110,,,,,89.0,"Jan 1, 1980",Dressed to Kill,6500000.0,31899000.0,31899000.0,4.907538461538461,,4.907538461538461
5111,,,,,90.0,"Apr 2, 1993",The Adventures of Huck Finn,6500000.0,24103594.0,24103594.0,3.7082452307692306,,3.7082452307692306
5112,,,,,91.0,"Apr 9, 1999",Go!,6500000.0,16875273.0,28383441.0,2.5961958461538464,,4.3666832307692305
5113,,,,,92.0,"Apr 7, 2006",Friends with Money,6500000.0,13368437.0,18110152.0,2.056682615384615,,2.7861772307692307
5114,,,,,93.0,"Jan 1, 1971",The Andromeda Strain,6500000.0,12376563.0,12376563.0,1.9040866153846154,,1.9040866153846154
5115,,,,,94.0,"Oct 22, 1999",Bats,6500000.0,10155691.0,10155691.0,1.562414,,1.562414
5116,,,,,95.0,"Oct 20, 2017",Same Kind of Different as Me,6500000.0,6423605.0,6423605.0,0.9882469230769231,,0.9882469230769231
5117,,,,,96.0,"Mar 7, 2003",Nowhere in Africa,6500000.0,6173485.0,6173485.0,0.9497669230769231,,0.9497669230769231
5118,,,,,98.0,"May 13, 2005",Layer Cake,6500000.0,2339957.0,11745931.0,0.3599933846153846,,1.8070663076923077
5119,,,,,100.0,"Oct 21, 2005",The Work and the Glory: American Zion,6500000.0,2025032.0,2025032.0,0.3115433846153846,,0.3115433846153846
5120,,,,,1.0,"Nov 13, 2009",The Messenger,6500000.0,1109660.0,1744952.0,0.17071692307692307,,0.26845415384615384
5121,,,,,2.0,"Jul 23, 2004",A Home at the End of the World,6500000.0,1029017.0,1033810.0,0.1583103076923077,,0.1590476923076923
5122,,,,,3.0,"Aug 17, 2001",Aberdeen,6500000.0,64148.0,64148.0,0.009868923076923077,,0.009868923076923077
5123,,,,,4.0,"Dec 31, 2011",Tracker,6500000.0,0.0,3149.0,0.0,,0.0004844615384615385
5124,,,,,5.0,"Oct 26, 1984",The Terminator,6400000.0,38019031.0,78019031.0,5.94047359375,,12.19047359375
5125,,,,,6.0,"Feb 27, 2004","Good Bye, Lenin!",6400000.0,4063859.0,79384539.0,0.63497796875,,12.40383421875
5126,,,,,7.0,"Oct 10, 2007",Control,6400000.0,871577.0,8902141.0,0.13618390625,,1.39095953125
5127,,,,,8.0,"Oct 9, 2009",The Damned United,6400000.0,449865.0,4199874.0,0.07029140625,,0.6562303125
5128,,,,,9.0,"Feb 22, 2008",Die FÃ¤lscher,6250000.0,5488570.0,20199663.0,0.8781712,,3.23194608
5129,,,,,10.0,"Jan 15, 1988",Return of the Living Dead Part II,6200000.0,9205924.0,9205924.0,1.4848264516129033,,1.4848264516129033
5130,,,,,11.0,"Feb 13, 2009",Gomorra,6200000.0,1579146.0,37339594.0,0.25470096774193546,,6.022515161290323
5131,,,,,12.0,"Oct 20, 1995",Mallrats,6100000.0,2108367.0,2108367.0,0.3456339344262295,,0.3456339344262295
5132,,,,,13.0,"Jun 16, 1978",Grease,6000000.0,181813770.0,387510179.0,30.302295,,64.58502983333334
5133,,,,,14.0,"Dec 19, 1986",Platoon,6000000.0,137963328.0,137978395.0,22.993888,,22.996399166666667
5134,,,,,15.0,"Jun 23, 2004",Fahrenheit 9/11,6000000.0,119114517.0,221148959.0,19.8524195,,36.85815983333333
5135,,,,,16.0,"Oct 24, 1969",Butch Cassidy and the Sundance Kid,6000000.0,102308900.0,102310653.0,17.051483333333334,,17.0517755
5136,,,,,17.0,"Aug 26, 1964",Mary Poppins,6000000.0,102272145.0,102272145.0,17.0453575,,17.0453575
5137,,,,,18.0,"Sep 19, 1980",Ordinary People,6000000.0,52302978.0,52302978.0,8.717163,,8.717163
5138,,,,,19.0,"May 11, 2018",Breaking In,6000000.0,46840590.0,51411620.0,7.806765,,8.568603333333334
5139,,,,,20.0,"Oct 18, 1961",West Side Story,6000000.0,43700000.0,43700000.0,7.283333333333333,,7.283333333333333
5140,,,,,22.0,"Jul 25, 1980",Caddyshack,6000000.0,39846344.0,39846344.0,6.641057333333333,,6.641057333333333
5141,,,,,23.0,"Mar 23, 2001",The Brothers,6000000.0,27457409.0,27958191.0,4.576234833333333,,4.6596985
5142,,,,,24.0,"Dec 17, 2008",The Wrestler,6000000.0,26238243.0,46634275.0,4.3730405,,7.772379166666667
5143,,,,,25.0,"Jun 30, 1989",Do the Right Thing,6000000.0,26004026.0,26004026.0,4.334004333333334,,4.334004333333334
5144,,,,,26.0,"Jul 10, 1981",Escape from New York,6000000.0,25244700.0,25245925.0,4.20745,,4.207654166666667
5145,,,,,27.0,"Jul 16, 1999",The Wood,6000000.0,25059640.0,25059640.0,4.176606666666666,,4.176606666666666
5146,,,,,28.0,"Aug 16, 1995",The Usual Suspects,6000000.0,23341568.0,34449356.0,3.890261333333333,,5.741559333333333
5147,,,,,29.0,"Aug 11, 1989",A Nightmare On Elm Street: The Dream Child,6000000.0,22168359.0,22168359.0,3.6947265,,3.6947265
5148,,,,,30.0,"Apr 5, 2002",National Lampoonâs Van Wilder,6000000.0,21305259.0,39241323.0,3.5508765,,6.5402205
5149,,,,,31.0,"Dec 31, 1946",Duel in the Sun,6000000.0,20400000.0,20400000.0,3.4,,3.4
5150,,,,,32.0,"Sep 27, 2000",Best in Show,6000000.0,18621249.0,20695413.0,3.1035415,,3.4492355
5151,,,,,33.0,"Mar 29, 2019",Unplanned,6000000.0,18107621.0,18107621.0,3.017936833333333,,3.017936833333333
5152,,,,,34.0,"Sep 27, 2006",The Last King of Scotland,6000000.0,17606684.0,49155371.0,2.9344473333333334,,8.192561833333333
5153,,,,,35.0,"Apr 16, 2003",A Mighty Wind,6000000.0,17583468.0,18504539.0,2.930578,,3.0840898333333335
5154,,,,,36.0,"Feb 8, 2019",The Prodigy,6000000.0,14856291.0,19789712.0,2.4760485,,3.2982853333333333
5155,,,,,38.0,"Feb 12, 1988",School Daze,6000000.0,14545844.0,14545844.0,2.424307333333333,,2.424307333333333
5156,,,,,39.0,"Aug 8, 2007",Daddy Day Camp,6000000.0,13235267.0,18209872.0,2.2058778333333335,,3.0349786666666665
5157,,,,,40.0,"Oct 21, 1988",Mystic Pizza,6000000.0,12793213.0,12793213.0,2.1322021666666666,,2.1322021666666666
5158,,,,,41.0,"Mar 20, 1998",Mr. Nice Guy,6000000.0,12716953.0,31716953.0,2.119492166666667,,5.286158833333333
5159,,,,,42.0,"Aug 21, 1956",War and Peace,6000000.0,12500000.0,12524028.0,2.0833333333333335,,2.087338
5160,,,,,43.0,"Apr 24, 1998",Sliding Doors,6000000.0,11911200.0,58809149.0,1.9852,,9.801524833333334
5161,,,,,44.0,"May 24, 1995",Tales from the Hood,6000000.0,11784569.0,11784569.0,1.9640948333333332,,1.9640948333333332
5162,,,,,45.0,"Oct 13, 1989",Halloween 5: The Revenge of Michael Myers,6000000.0,11642254.0,11642254.0,1.9403756666666667,,1.9403756666666667
5163,,,,,48.0,"Apr 27, 2012",Bernie,6000000.0,9204489.0,10106975.0,1.5340815,,1.6844958333333333
5164,,,,,49.0,"Dec 15, 2000",Pollock,6000000.0,8596914.0,10557291.0,1.432819,,1.7595485
5165,,,,,50.0,"Feb 15, 2008",Dolphins and Whales Tribes of the Ocean 3D,6000000.0,7714996.0,17252287.0,1.2858326666666666,,2.8753811666666667
5166,,,,,51.0,"Feb 26, 1999",200 Cigarettes,6000000.0,6852450.0,6852450.0,1.142075,,1.142075
5167,,,,,53.0,"Mar 16, 2012",Casa de mi Padre,6000000.0,5909483.0,8446952.0,0.9849138333333334,,1.4078253333333333
5168,,,,,55.0,"Apr 21, 2000",The Virgin Suicides,6000000.0,4859475.0,10619770.0,0.8099125,,1.7699616666666667
5169,,,,,56.0,"Aug 29, 2008",College,6000000.0,4694491.0,6176114.0,0.7824151666666667,,1.0293523333333334
5170,,,,,57.0,"Sep 22, 2006",La science des rÃªves,6000000.0,4670644.0,15137932.0,0.7784406666666667,,2.5229886666666665
5171,,,,,58.0,"Dec 4, 1998",Little Voice,6000000.0,4595000.0,21787233.0,0.7658333333333334,,3.6312055
5172,,,,,59.0,"Mar 13, 2009",Miss March,6000000.0,4543320.0,4713059.0,0.75722,,0.7855098333333334
5173,,,,,60.0,"Feb 5, 1999",Simply Irresistible,6000000.0,4398989.0,4398989.0,0.7331648333333334,,0.7331648333333334
5174,,,,,62.0,"Dec 21, 2006",Venus,6000000.0,3347411.0,7818479.0,0.5579018333333333,,1.3030798333333333
5175,,,,,64.0,"Aug 27, 1993",Only the Strong,6000000.0,3273588.0,3273588.0,0.545598,,0.545598
5176,,,,,65.0,"Jul 20, 2001",Hedwig and the Angry Inch,6000000.0,3067312.0,3740030.0,0.5112186666666667,,0.6233383333333333
5177,,,,,66.0,"Oct 31, 2003",Shattered Glass,6000000.0,2207975.0,3456602.0,0.36799583333333336,,0.5761003333333333
5178,,,,,67.0,"Jul 3, 2008",The Wackness,6000000.0,2077046.0,3330012.0,0.3461743333333333,,0.555002
5179,,,,,68.0,"Nov 16, 2001",Novocaine,6000000.0,2025238.0,2522928.0,0.3375396666666667,,0.420488
5180,,,,,69.0,"Feb 6, 2009",Polytechnique,6000000.0,1418304.0,1418304.0,0.236384,,0.236384
5181,,,,,71.0,"Sep 14, 2018",Mandy,6000000.0,1214525.0,1427656.0,0.20242083333333333,,0.23794266666666666
5182,,,,,72.0,"Dec 7, 2001",The Business of Strangers,6000000.0,1030920.0,1290920.0,0.17182,,0.21515333333333334
5183,,,,,73.0,"Apr 29, 2011",JÃ»san-nin no shikaku,6000000.0,802778.0,18727440.0,0.13379633333333332,,3.12124
5184,,,,,74.0,"Aug 30, 1991",Beastmaster 2: Through the Portal of Time,6000000.0,773490.0,773490.0,0.128915,,0.128915
5185,,,,,75.0,"Jun 18, 1969",The Wild Bunch,6000000.0,509424.0,509424.0,0.084904,,0.084904
5186,,,,,76.0,"Mar 25, 2011",The 5th Quarter,6000000.0,408159.0,408159.0,0.0680265,,0.0680265
5187,,,,,77.0,"Feb 2, 1979",The First Great Train Robbery,6000000.0,391942.0,391942.0,0.06532366666666667,,0.06532366666666667
5188,,,,,78.0,"Dec 20, 2002",Morvern Callar,6000000.0,267194.0,267194.0,0.044532333333333333,,0.044532333333333333
5189,,,,,79.0,"Oct 10, 2003",The Flower of Evil,6000000.0,181798.0,181798.0,0.030299666666666666,,0.030299666666666666
5190,,,,,80.0,"Mar 4, 2011",Akmareul Boatda,6000000.0,129210.0,13168809.0,0.021535,,2.1948015
5191,,,,,81.0,"Nov 10, 2006",Come Early Morning,6000000.0,119452.0,119452.0,0.019908666666666668,,0.019908666666666668
5192,,,,,82.0,"Apr 2, 2010",The Greatest,6000000.0,115862.0,117796.0,0.019310333333333332,,0.019632666666666666
5193,,,,,83.0,"Dec 7, 2012",Deadfall,6000000.0,66351.0,1673635.0,0.0110585,,0.2789391666666667
5194,,,,,84.0,"May 8, 2009",Julia,6000000.0,65108.0,1365108.0,0.010851333333333333,,0.227518
5195,,,,,85.0,"Apr 5, 2002",Lucky Break,6000000.0,54606.0,4316497.0,0.009101,,0.7194161666666666
5196,,,,,86.0,"Sep 5, 2008","Surfer, Dude",6000000.0,36497.0,36497.0,0.006082833333333333,,0.006082833333333333
5197,,,,,87.0,"Jan 23, 2015",Song One,6000000.0,32251.0,437089.0,0.005375166666666667,,0.07284816666666667
5198,,,,,88.0,"Oct 3, 2007",Lake of Fire,6000000.0,25317.0,26007.0,0.0042195,,0.0043345
5199,,,,,89.0,"Apr 2, 2010",Don McKay,6000000.0,13722.0,13722.0,0.002287,,0.002287
5200,,,,,96.0,"Feb 4, 1983",Videodrome,5952000.0,2120439.0,2120439.0,0.35625655241935483,,0.35625655241935483
5201,,,,,97.0,"Aug 2, 1996",Emma,5900000.0,22231658.0,37831658.0,3.768077627118644,,6.412145423728814
5202,,,,,98.0,"Mar 21, 2003",L\'auberge espagnole,5900000.0,3895664.0,3895664.0,0.6602820338983051,,0.6602820338983051
5203,,,,,100.0,"Mar 7, 1965",The Train,5800000.0,6800000.0,6800000.0,1.1724137931034482,,1.1724137931034482
5204,,,,,2.0,"Oct 3, 2003",Foolproof,5800000.0,230312.0,421021.0,0.03970896551724138,,0.0725898275862069
5205,,,,,3.0,"Oct 5, 2012",Trade of Innocents,5800000.0,15091.0,15091.0,0.002601896551724138,,0.002601896551724138
5206,,,,,4.0,"Sep 8, 2006",Tom yum goong,5700000.0,12044087.0,43044087.0,2.1129977192982454,,7.551594210526316
5207,,,,,5.0,"Aug 27, 1999",Stiff Upper Lips,5700000.0,69582.0,69582.0,0.012207368421052632,,0.012207368421052632
5208,,,,,6.0,"Sep 7, 2012",The Inbetweeners,5700000.0,35955.0,86051320.0,0.006307894736842105,,15.096722807017544
5209,,,,,7.0,"Jul 16, 2010",Valhalla Rising,5700000.0,30638.0,731613.0,0.005375087719298246,,0.12835315789473684
5210,,,,,8.0,"Mar 12, 2003",Bend it Like Beckham,5600000.0,32543449.0,74566042.0,5.811330178571429,,13.315364642857142
5211,,,,,9.0,"Sep 1, 2006",Crossover,5600000.0,7009668.0,7009668.0,1.2517264285714285,,1.2517264285714285
5212,,,,,10.0,"Jun 21, 2002",Sunshine State,5600000.0,3064356.0,3281898.0,0.5472064285714285,,0.5860532142857143
5213,,,,,11.0,"Jul 16, 2010",Standing Ovation,5600000.0,531806.0,531806.0,0.09496535714285714,,0.09496535714285714
5214,,,,,12.0,"Dec 7, 2012",Khiladi 786,5600000.0,385422.0,14683763.0,0.06882535714285715,,2.622100535714286
5215,,,,,14.0,"Dec 25, 1973",The Sting,5500000.0,159616327.0,159616327.0,29.021150363636362,,29.021150363636362
5216,,,,,15.0,"Sep 25, 1981",Chariots of Fire,5500000.0,61558162.0,61865947.0,11.192393090909091,,11.248354
5217,,,,,16.0,"Feb 25, 2005",Diary of a Mad Black Woman,5500000.0,50406346.0,50458356.0,9.164790181818182,,9.174246545454546
5218,,,,,17.0,"Nov 22, 1996",Shine,5500000.0,35811509.0,36672493.0,6.5111834545454546,,6.667726
5219,,,,,19.0,"Aug 22, 1973",High Plains Drifter,5500000.0,15700000.0,15700000.0,2.8545454545454545,,2.8545454545454545
5220,,,,,21.0,"Jun 6, 2003",Mambo Italiano,5500000.0,9282750.0,12399772.0,1.6877727272727272,,2.254504
5221,,,,,22.0,"Jul 20, 2001",Ghost World,5500000.0,6217849.0,8761608.0,1.130518,,1.5930196363636364
5222,,,,,23.0,"Dec 14, 2001",Iris,5500000.0,5580479.0,5580479.0,1.0146325454545455,,1.0146325454545455
5223,,,,,24.0,"Jun 6, 1980",Galaxina,5500000.0,4865000.0,4865000.0,0.8845454545454545,,0.8845454545454545
5224,,,,,25.0,"Nov 26, 2004",Les Choristes,5500000.0,3629758.0,83529758.0,0.659956,,15.187228727272727
5225,,,,,26.0,"Oct 3, 2003",Wonderland,5500000.0,1060512.0,1060512.0,0.19282036363636362,,0.19282036363636362
5226,,,,,27.0,"Jul 1, 2005",De battre mon coeur s'est arrÃªtÃ©,5500000.0,1023424.0,8589831.0,0.18607709090909091,,1.5617874545454546
5227,,,,,28.0,"Apr 1, 2011",Haevnen,5500000.0,1008098.0,15867314.0,0.18329054545454546,,2.8849661818181818
5228,,,,,30.0,"May 17, 2002",Harvard Man,5500000.0,56653.0,56653.0,0.010300545454545455,,0.010300545454545455
5229,,,,,31.0,"Jul 15, 2011",Salvation Boulevard,5500000.0,28468.0,28468.0,0.005176,,0.005176
5230,,,,,32.0,"Jan 23, 2015",R100,5500000.0,24956.0,24956.0,0.004537454545454545,,0.004537454545454545
5231,,,,,33.0,"May 5, 2015",Miss Julie,5500000.0,0.0,863895.0,0.0,,0.15707181818181817
5232,,,,,35.0,"Mar 7, 2003",Irreversible,5400000.0,792200.0,8133256.0,0.1467037037037037,,1.5061585185185185
5233,,,,,36.0,"Feb 26, 2013",Tao Jie,5400000.0,0.0,4728896.0,0.0,,0.8757214814814814
5234,,,,,37.0,"Jan 27, 2006",Rang De Basanti,5300000.0,2197694.0,29197694.0,0.41465924528301884,,5.508998867924528
5235,,,,,38.0,"Jul 19, 2013",Grabbers,5300000.0,0.0,440821.0,0.0,,0.08317377358490566
5236,,,,,39.0,"Oct 11, 2013",La Vie d'AdÃ¨le â Chapitres 1 & 2,5250000.0,2450504.0,22914479.0,0.46676266666666666,,4.364662666666667
5237,,,,,40.0,"Apr 27, 2012",Hodejegerne,5250000.0,1200010.0,20188740.0,0.22857333333333332,,3.845474285714286
5238,,,,,41.0,"Aug 3, 2007",The Ten,5250000.0,769726.0,786677.0,0.14661447619047618,,0.14984323809523808
5239,,,,,42.0,"Oct 27, 2000",A Room for Romeo Brass,5250000.0,20097.0,20097.0,0.003828,,0.003828
5240,,,,,43.0,"Feb 24, 2017",The Girl with all the Gifts,5250000.0,0.0,4801837.0,0.0,,0.914635619047619
5241,,,,,44.0,"Aug 1, 1944",Wilson,5200000.0,2000000.0,2000000.0,0.38461538461538464,,0.38461538461538464
5242,,,,,45.0,"Aug 5, 2005",Saint Ralph,5200000.0,795126.0,1695126.0,0.15290884615384615,,0.3259857692307692
5243,,,,,46.0,"Apr 22, 2011",Dum Maaro Dum,5200000.0,564489.0,11633427.0,0.10855557692307692,,2.2371975
5244,,,,,47.0,"Oct 3, 1980",Somewhere in Time,5100000.0,9709597.0,9709597.0,1.9038425490196078,,1.9038425490196078
5245,,,,,48.0,"Apr 19, 2002",My Big Fat Greek Wedding,5000000.0,241438208.0,374890034.0,48.2876416,,74.9780068
5246,,,,,52.0,"Oct 28, 2005",Saw II,5000000.0,87025093.0,152925093.0,17.4050186,,30.5850186
5247,,,,,57.0,"Oct 25, 2002",Jackass: The Movie,5000000.0,64282312.0,79282312.0,12.8564624,,15.8564624
5248,,,,,61.0,"Feb 27, 1987",A Nightmare On Elm Street 3: Dream Warriors,5000000.0,44793222.0,44793222.0,8.9586444,,8.9586444
5249,,,,,62.0,"Aug 30, 2013",No se Aceptan Devoluciones,5000000.0,44467206.0,100486616.0,8.8934412,,20.0973232
5250,,,,,65.0,"May 16, 1975",The Return of the Pink Panther,5000000.0,41833347.0,41833347.0,8.3666694,,8.3666694
5251,,,,,66.0,"May 31, 2019",MA,5000000.0,36049540.0,44300625.0,7.209908,,8.860125
5252,,,,,67.0,"Sep 16, 1953",The Robe,5000000.0,36000000.0,36008303.0,7.2,,7.2016606
5253,,,,,68.0,"Sep 13, 1991",Freddyâs Dead: The Final Nightmare,5000000.0,34872033.0,34872033.0,6.9744066,,6.9744066
5254,,,,,69.0,"Dec 24, 2003",Monster,5000000.0,34469210.0,64240813.0,6.893842,,12.8481626
5255,,,,,71.0,"Dec 23, 1954","20,000 Leagues Under the Sea",5000000.0,28200000.0,28200000.0,5.64,,5.64
5256,,,,,15.0,"Dec 24, 1916","20,000 Leagues Under the Sea",200000.0,8000000.0,8000000.0,40.0,,40.0
5257,,,,,75.0,"Oct 3, 1980",The Elephant Man,5000000.0,26010864.0,26010864.0,5.2021728,,5.2021728
5258,,,,,77.0,"Mar 16, 2001",Memento,5000000.0,25544867.0,39723096.0,5.1089734,,7.9446192
5259,,,,,78.0,"Aug 26, 2011",Our Idiot Brother,5000000.0,24814830.0,25861249.0,4.962966,,5.1722498
5260,,,,,79.0,"Mar 9, 2018",The Strangers: Prey at Night,5000000.0,24431472.0,29960051.0,4.8862944,,5.9920102
5261,,,,,80.0,"Jul 21, 2006",Clerks II,5000000.0,24148068.0,27342246.0,4.8296136,,5.4684492
5262,,,,,81.0,"Apr 8, 1998",The Players Club,5000000.0,23047939.0,23047939.0,4.6095878,,4.6095878
5263,,,,,82.0,"Oct 13, 2000",Billy Elliot,5000000.0,21995263.0,109253745.0,4.3990526,,21.850749
5264,,,,,84.0,"Aug 29, 2014","As Above, So Below",5000000.0,21222315.0,41824066.0,4.244463,,8.3648132
5265,,,,,85.0,"Apr 1, 2016",Godâs Not Dead 2,5000000.0,20773069.0,23551286.0,4.1546138,,4.7102572
5266,,,,,86.0,"Dec 17, 1997",The Apostle,5000000.0,20733485.0,21277770.0,4.146697,,4.255554
5267,,,,,87.0,"Nov 3, 1982",The Man From Snowy River,5000000.0,20659423.0,20659423.0,4.1318846,,4.1318846
5268,,,,,88.0,"Oct 23, 1991",House Party 2,5000000.0,19438638.0,19438638.0,3.8877276,,3.8877276
5269,,,,,89.0,"Mar 26, 1999",Doug's 1st Movie,5000000.0,19421271.0,19421271.0,3.8842542,,3.8842542
5270,,,,,90.0,"Feb 19, 2016",Race,5000000.0,19115191.0,23745772.0,3.8230382,,4.7491544
5271,,,,,91.0,"Sep 18, 1981",Mommie Dearest,5000000.0,19032000.0,25032000.0,3.8064,,5.0064
5272,,,,,93.0,"Oct 1, 1988",Halloween 4: The Return of Michael Myers,5000000.0,17768757.0,17768757.0,3.5537514,,3.5537514
5273,,,,,95.0,"Mar 23, 2018","Paul, Apostle of Christ",5000000.0,17547999.0,25529498.0,3.5095998,,5.1058996
5274,,,,,96.0,"Oct 10, 2014",Addicted,5000000.0,17390770.0,17499242.0,3.478154,,3.4998484
5275,,,,,97.0,"Aug 31, 2001",O (Othello),5000000.0,16017403.0,16017403.0,3.2034806,,3.2034806
5276,,,,,98.0,"Sep 29, 1995",Halloween: The Curse of Michael Myers,5000000.0,15126948.0,15126948.0,3.0253896,,3.0253896
5277,,,,,99.0,"Aug 24, 1954",The Egyptian,5000000.0,15000000.0,15000000.0,3.0,,3.0
5278,,,,,100.0,"Nov 7, 1997",Eve's Bayou,5000000.0,14843425.0,14843425.0,2.968685,,2.968685
5279,,,,,1.0,"Apr 10, 1981",Nighthawks,5000000.0,14600000.0,19600000.0,2.92,,3.92
5280,,,,,2.0,"Jul 28, 1989",Friday the 13th Part VIII: Jason Takes Manhattan,5000000.0,14343976.0,14343976.0,2.8687952,,2.8687952
5281,,,,,4.0,"Jun 9, 2017",It Comes at Night,5000000.0,13985117.0,19720203.0,2.7970234,,3.9440406
5282,,,,,5.0,"Mar 15, 2002",Y Tu MamÃ¡ TambiÃ©n,5000000.0,13649881.0,33649881.0,2.7299762,,6.7299762
5283,,,,,6.0,"Sep 24, 2004",Shaun of the Dead,5000000.0,13542874.0,30332385.0,2.7085748,,6.066477
5284,,,,,7.0,"Oct 31, 2008",The Haunting of Molly Hartley,5000000.0,13442412.0,15318257.0,2.6884824,,3.0636514
5285,,,,,8.0,"Jul 15, 2016",Hillaryâs America: The Secret History of the Democratic Party,5000000.0,13099931.0,13099931.0,2.6199862,,2.6199862
5286,,,,,9.0,"Jun 21, 1996",Lone Star,5000000.0,12961389.0,12961389.0,2.5922778,,2.5922778
5287,,,,,10.0,"Mar 27, 1986",April Fool's Day,5000000.0,12947763.0,12947763.0,2.5895526,,2.5895526
